Unnamed: 0,CompanyName,RevenueRangeUSDm,NumberOfEmployees,TotalFundRaisedUSDm,NumberOfFundingRounds,CurrentValuationUSDm,RoundType,FundingStatus,NumberOfInvestors,GlobalTrafficRank,Source,City,Country,Area,AlsoKnownAs,EoYArea,InvestorsOrganization,InvestorsPerson,State,UID,ZipCode,permalink
14400,KBP Biosciences,,51 - 100,76.0,1,76.0,venture_a,Early Stage Venture,10.0,,crunchbase,Princeton,United States,US-East,,New Jersey,Sangel Capital;Advantech Capital;Cowin Capital;SDIC Venture Capital;CASH Capital;Korea Investment Partners;EFung Capital;Ping An Ventures;Bay City Capital;Elite Capital,,New Jersey,339e19524b0344b897c84e1b896a46a4,08540 ,kbp-biosciences
14401,XR Games,,11 - 50,4.0848879999999985,2,7.747242999999999,venture_unknown,Late Stage Venture,1.0,,crunchbase,Leeds,United Kingdom,UK&I,,,Praetura Ventures,,Leeds,712212958f734ae897ca6eef29cc2928,LS12 1DR,xr-games
14402,Caret Games,,11 - 50,28.0,1,28.0,venture_unknown,Late Stage Venture,2.0,,crunchbase,Seoul,South Korea,Korea,['RebirthM'],,SoftBank;SL Investment,,Seoul-t'ukpyolsi,dc6a08b3f1df409291ce8047533446ea,,caret-games
14403,Coat-X,,1 - 10,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,La Chaux-de-fonds,Switzerland,GSA,,,,"Schwab, Stefan",Neuchatel,6b873d6244054021ba5f645a064ec39b,2300,coat-x
14404,Mooncard,,11 - 50,5.7,1,5.7,venture_a,Early Stage Venture,2.0,,crunchbase,Paris,France,WEM,,,Aglaé Ventures;RAISE,,Ile-de-France,7a7be847ab5444c0b8e8664a82d6ba62,75009,mooncard
14405,OTCX,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,London,United Kingdom,UK&I,,,Angel CoFund,,England,31bfa6c40e1642aaaa7cbd2e5fa126a0,EC4N 4SA,otcx
14406,Saalg Geomechanics,,1 - 10,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Barcelona,Spain,Mediterranean,,,Cemex Ventures,,Catalonia,02049fd3b7774a14923746f655104edc,08034 ,saalg-geomechanics
14407,Freight Tiger,,11 - 50,7.983578,1,7.983578,venture_unknown,Late Stage Venture,3.0,,crunchbase,Mumbai,India,India,,,Alsthom industries;Lightspeed India Partners;Pawan Munjal Family Trust,,Maharashtra,d252e96230024d67b1962c68709ed86f,,freight-tiger
14408,Lodex,,1 - 10,0.0,2,0.0,venture_a,Early Stage Venture,,,crunchbase,Sydney,Australia,Oceania,,,,,New South Wales,6ae7b38725204445a0ae928af40abca2,2000,lodex
14409,Brandable,,,0.0,2,0.0,venture_b,Early Stage Venture,5.0,,crunchbase,Beverly Hills,United States,US-West,,Greater Los Angeles,Advance Venture Partners;Lightspeed Venture Partners;Fields Texas;Cota Capital;Pentland Ventures,,California,f89a4d7980db469f9ca1caaf17d2dccc,90211,brandablela
14410,Mutuo Financiera,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Cuauhtémoc,Mexico,Latam North,,,VilCap Investments,,Colima,9f956f02580340c88e97f746c7f4429c,06140,mutuo-financiera
14411,Plexus,,51 - 100,4.65,1,4.65,venture_a,Early Stage Venture,4.0,,crunchbase,Melbourne,Australia,Oceania,['Legal Gateway'],,KPMG,"Rule, Grant;Jasper, Leigh;Phillpot, Robert",Victoria,127f5d35d3f745528213d2f05afd8093,,plexus-8093
14412,AmplifAI,,11 - 50,3.9,1,3.9,venture_a,Early Stage Venture,3.0,,crunchbase,Dallas,United States,,"['AmplifAI Solutions, Inc.']",,Naya Ventures;LiveOak Venture Partners;Capital Factory,,Texas,7d9a188e299f4d548cab5acd18c9fcf3,,amplifai-fcf3
14413,PriceUp AB,,1 - 10,0.0,1,0.0,venture_a,Early Stage Venture,,,crunchbase,Stockholm,Sweden,Nordics,['Priceupsweden'],,,,Stockholms Lan,c66614e6bf2141adb27c430808747bac,19596,priceup-ab
14414,Alveo Technologies,,11 - 50,38.0,1,38.0,venture_a,Early Stage Venture,1.0,,crunchbase,Alameda,United States,US-West,,Northern California,Maxim Group,,California,987176550a4f4528b553623e32f9954e,94501,alveo-technologies
14415,Leading Pharma,,101 - 250,40.0,1,40.0,venture_unknown,Late Stage Venture,3.0,,crunchbase,Fairfield,United States,US-East,,New Jersey,Crestline;Signet Healthcare Partners;Cane Investment Partners,,New Jersey,8466f2ae7ae24074b95e68b31ef4b2c8,07004,leading-pharma
14416,JCM Power,,11 - 50,27.999997,2,25.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Toronto,Canada,Canada,,,FMO,,Ontario,51f3a87b6a65489c8f38480ae36461f3,"
M4T 1L9",jcm-power
14417,Peilian.com,,,150.0,4,600.0,venture_c,Late Stage Venture,7.0,,crunchbase,Shanghai,China,Greater China,"['VIP陪练', '上海妙克信息科技有限公司']",,GSR Ventures;Orchid Asia Group Management;Tencent Holdings;BlueRun Ventures;Tiger Global Management;BHG Long Hills Capital;Long Capital,,Shanghai,3e4e11a05bfc4dd78af0bd4015975bc2,,peilian-com
14418,Crowdworks,,51 - 100,10.941785,9,5.0,venture_b,Early Stage Venture,5.0,,crunchbase,Seoul,South Korea,Korea,,,DSC Investment;BA Partners;KEB Hana Bank;HB Investment;Coolidge Corner Investment,,Seoul-t'ukpyolsi,57b47b520c1c4c65b046ccc9362ec7a5,,crowdoworks
14419,Xinshang,,51 - 100,50.0,3,50.0,venture_c,Late Stage Venture,3.0,,crunchbase,Beijing,China,Greater China,"['心上', '北京屹品文惠科技有限公司']",,Northern Light Venture Capital;GGV Capital;Joy Capital,,Beijing,54bfb516450847ef85db12cc8a1f39ae,,xinshang
14420,KCO Nexcore,,,5.046,2,3.3960000000000004,venture_unknown,Late Stage Venture,,,crunchbase,Old Greenwich,United States,US-East,,New York,,,Connecticut,364deb082043494d8a8db55d02b69064,06870,kco-nexcore
14421,Spell,,11 - 50,15.0,2,15.0,venture_a,Early Stage Venture,3.0,,crunchbase,New York,United States,,,,Eclipse Ventures;Blossom Capital;Two Sigma Ventures,,New York,fbb3091c8e6840428b1625aa6a070d13,,spell
14422,Angiex,,,2.8800220000000003,2,2.8800220000000003,venture_unknown,Late Stage Venture,,,crunchbase,Cambridge,United States,,,,,,Massachusetts,037b2c9bcbeb4db29a0688cf989525f1,MA 02139,angiex
14423,Curity,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Stockholm,Sweden,Nordics,,,Fairpoint Capital,,Stockholms Lan,83a45347c28b4dd9b294728c191c411f,112 34 ,curity
14424,RelaPhi,,,2.05,1,2.05,venture_unknown,Late Stage Venture,,,crunchbase,Atlanta,United States,US-Central,,"Southeast (Alabama, Carolinas, Georgia, Tennessee)",,,Georgia,92ed8dc4afd9425188b4a53779734345,30326,relaphi
14425,Huangjinguanjia,,,0.0,2,0.0,venture_b,Early Stage Venture,1.0,,crunchbase,Beijing,China,Greater China,['au32'],,Shenzhen ZHL Industrial,,Beijing,495792e3cf9c4e228954ca71a22f3ea2,,huangjinguanjia
14426,Hongliyu Cinema,,,15.0,1,15.0,venture_b,Early Stage Venture,3.0,,crunchbase,Beijing,China,Greater China,"['红鲤鱼院线', 'Hongliyu Yuanxian', '北京红鲤鱼电影院线有限公司']",,Guangwo Capital;Legend Capital;Photon Fund,,Beijing,1b1453fd9d93456abdc20a497a37eccb,,hongliyu-cinema
14427,Moredian,,,8.879549,2,8.879549,venture_b,Early Stage Venture,1.0,,crunchbase,Hangzhou,China,Greater China,"['魔点科技', '杭州魔点科技有限公司', 'Modian Keji']",,Dingju Investment,,Zhejiang,929dadd51c8a4edb9fa279cfc505c752,,moredian
14428,Panda Insurance,,,7.7,1,7.7,venture_a,Early Stage Venture,6.0,,crunchbase,Beijing,China,Greater China,,,QF Capital;Hangzhou Win-Light Investment;Legend Star;Neovision Capital;Origins Capital;Yonyou,,Beijing,2709fb3247bf47bd8a88f13ff7fe2284,,panda-insurance
14429,F1 ONCOLOGY,,11 - 50,10.0,1,10.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,West Palm Beach,United States,US-Central,,Florida,Shanghai Sinobioway Sunterra Biotechnology,,Florida,16d80aee6d444a0cab5d97a29088dcd4,33401,f1-oncology
14430,Akoya Biosciences,,51 - 100,83.5,3,50.0,venture_d,Late Stage Venture,4.0,,crunchbase,Menlo Park,United States,,"['Akoya Biosciences, Inc.']",,Telegraph Hill Partners;Innovatus Capital Partners;Piper Jaffray Merchant Banking,"Schnettler, Thomas",California,e4d6ac3c517b44cb912f2a7c60c3b005,CA 94025,akoya-biosciences
14431,Comforsa,,,8.425796,1,8.425796,venture_unknown,Late Stage Venture,1.0,,crunchbase,Madrid,Spain,Mediterranean,,,Avançsa,,Madrid,24494628c30b41adac9372c577071899,28013 ,comforsa
14432,Garaj Sepeti,,51 - 100,4.8,5,1.5,venture_a,Early Stage Venture,7.0,,crunchbase,Istanbul,Turkey,CESA,['Garajsepeti.com'],,Growth Circuit;F+ Ventures;Teknasyon;Galata Business Angels,"Kabakoglu, Birol;Yucaoglu, Can;Yucaoglu, Melih Murat",Istanbul,788e22dd8a254e72a367fa0d27fdc469,,garaj-sepeti
14433,Kettlebell Kitchen,,251 - 500,30.4,3,26.7,venture_b,Early Stage Venture,2.0,,crunchbase,New York,United States,US-East,,New York,Spring Bay Ventures;North Castle Partners,,New York,d97431796009406a8c23c66df9e90a1b,10012,kettlebell-kitchen
14434,Hash,,11 - 50,3.7,2,3.5,venture_a,Early Stage Venture,1.0,,crunchbase,Pinheiros,Brazil,Latam South,['Hash'],,Kaszek Ventures,,Sao Paulo,c309c4c30b97487493fbae72bff6a7b0,01451914,hash-lab
14435,Urotronic,,1 - 10,30.087967,3,20.0,venture_unknown,Late Stage Venture,2.0,,crunchbase,Minneapolis,United States,US-Central,,Heartland,CD Capital;Hillhouse Capital Group,,Minnesota,6a6de8c35c8a4a8c9145a72f504798b8,55441,urotronic
14436,Fortify,,11 - 50,12.5,4,10.0,venture_a,Early Stage Venture,4.0,,crunchbase,Boston,United States,,['3DFortify'],,Neotribe Ventures;Accel;Mainspring Capital Partners;Prelude Ventures,,Massachusetts,a25519ba84584dfaa8fb9ea053c5fc2b,,3dfortify
14437,Biowave Corporation,,11 - 50,1.6,1,1.6,venture_d,Late Stage Venture,1.0,,crunchbase,Norwalk,United States,US-East,,New York,Northstar Pain Management LLC,,Connecticut,b82257beaea8497b97005e48e0ed4710,06851,biowave-corporation
14438,Halan,,101 - 250,20.025,5,15.0,venture_b,Early Stage Venture,1.0,,crunchbase,Cairo,Egypt,MENA,['حالا'],,Middle East Venture Partners (MEVP),,Al Qahirah,75eb6e203f40468fb5b1a6d58d4565fa,,halan
14439,SmaSS technologies,,51 - 100,3.42,3,30.72,venture_unknown,Late Stage Venture,,,crunchbase,Addison,United States,US-West,"['SmaSS', 'Smart Supervision System, LLC (Russia)']",Southwest,,,Texas,074b56e46b5046d3a2ac91c8ba232089,75001,smart-supervision-system
14440,Juvenescence,,11 - 50,162.3,3,500.0,venture_b,Early Stage Venture,3.0,,crunchbase,Douglas,Isle of Man,UK&I,,,Longevity Vision Fund;Grok Ventures;IPGL,,NA - Isle of Man,20885f484528414097749a0c5cce54be,IM1 2AH,juvenescence
14441,Reix Corporation,,11 - 50,0.0,1,0.0,venture_a,Early Stage Venture,2.0,,crunchbase,Dallas,United States,US-West,,Southwest,Real Capital Analytics;Altus Group,,Texas,19e0c35864384f499de4fce43d7b8fb2,75234,reix-corporation
14442,Alvega Technologies,,,0.9,1,0.9,venture_a,Early Stage Venture,1.0,,crunchbase,Moscow,Russian Federation,CESA,,,Innovestor,,Moscow City,e52bd84dd53c45668e6cf193ef4453ae,143026,alvega-technologies
14443,SMASHMALLOW,,1 - 10,10.0,2,10.0,venture_unknown,Late Stage Venture,2.0,,crunchbase,Sonoma,United States,US-West,,Northern California,Sonoma Brands;VMG Partners,,California,b689421edcaf46328ace2a1d9416a8ab,95476,smashmallow
14444,Tenboron,,1 - 10,4.94955,2,1.6810490000000002,venture_unknown,Late Stage Venture,,,crunchbase,Helsinki,Finland,Nordics,,,,,Southern Finland,3dadd7db443d4bb0a63662ec288d64e1,00790 ,tenboron
14445,Groups Recover Together,,251 - 500,0.0,3,0.0,venture_unknown,Late Stage Venture,2.0,,crunchbase,Woburn,United States,US-East,,New England,Green D Ventures;Bessemer Venture Partners,,Massachusetts,1d42c5ccc8b3441e8c19965ef51e840d,01801,groups
14446,EEE Innovations,,1 - 10,0.5293800000000001,1,0.5293800000000001,venture_unknown,Late Stage Venture,1.0,,crunchbase,Lohja,Finland,Nordics,,,Innovestor,,Southern Finland,ae32ca22bb26448796ca50200cad5342,08150 ,eee-innovations
14447,Virtual Auditor,,,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Champaign,United States,US-Central,,Midwest,Serra Ventures,,Illinois,91a0b7eaa34c4f5da24d3b94d35e724e,61822,virtual-auditor
14448,First Orion,,101 - 250,2.792578,3,2.3,venture_unknown,Late Stage Venture,1.0,,crunchbase,Little Rock,United States,US-West,,Southwest,Advantage Capital,,Arkansas,1877b403e19d49ca93b95d35bb6d3cad,72001,first-orion
14449,Tidelift,,11 - 50,40.0,2,25.0,venture_b,Early Stage Venture,3.0,,crunchbase,Boston,United States,,,,Foundry Group;General Catalyst,"Szulik, Matthew",Massachusetts,b0b87460c6c843a0a8381394de644e04,,tidelift
14450,Premier Capital Partners,,,2.2,1,2.2,venture_unknown,Late Stage Venture,,,crunchbase,Oklahoma,United States,,,,,,Louisiana,8015a48a766e43ada3442e2ea3620c50,OK 74133,premier-capital-partners
14451,Nexlabs,,101 - 250,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Yangon,Myanmar,Asean,,,Blibros AB,,Yangon,401aaa2b85144b8f9f8865f7b6766637,,nexlabs
14452,Tingent AB,,1 - 10,0.6882550000000001,1,0.6882550000000001,venture_unknown,Late Stage Venture,2.0,,crunchbase,Stockholm,Sweden,Nordics,['Tingent'],,,"Lepistö, Mika;Askergren, Petter Alexis",Stockholms Lan,8375a1be83b5466382fac86a1d8569a6,111 24,tingent-ab
14453,Hyperlex,,11 - 50,5.847788,3,4.517798,venture_a,Early Stage Venture,4.0,,crunchbase,Paris,France,WEM,,,Kernel Investissements;Isai;Elaia;Axeleo,,Ile-de-France,a940d1af7ce64922a6df8b43adb91b25,75009,hyperlex
14454,Luminar Ventures,,1 - 10,0.0,1,0.0,venture_a,Early Stage Venture,1.0,,crunchbase,Stockholm,Sweden,Nordics,,,Compass Venture Capital,,Stockholms Lan,d800a999efe14a15a745b075773de742,,luminar-ventures
14455,Paradox,,,13.34,1,13.34,venture_a,Early Stage Venture,,,crunchbase,Scottsdale,United States,US-West,,Mountain Desert,,,Arizona,c79aa275bd49450eac97f3a136766f68,85251,paradox-olivia
14456,SeekOut,,11 - 50,8.2,2,6.0,venture_a,Early Stage Venture,2.0,,crunchbase,Bellevue,United States,US-West,,Pacific Northwest,Madrona Venture Group;Mayfield Fund,,Washington,06de7631d20f4dff824266974874d26b,98004,seekout
14457,Loop,,11 - 50,10.45,3,10.0,venture_a,Early Stage Venture,4.0,,crunchbase,Columbus,United States,,"['Xariable', 'Loop Returns']",,Lerer Hippeau;FirstMark;M25;Ridge Ventures,,Ohio,ccc2402612b94059ac51ac39e69d62a3,,loop-returns
14458,shareDnC,,11 - 50,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Cologne,Germany,GSA,,,BitStone Capital,,Nordrhein-Westfalen,64e73f2c3dc44f51997fce7fc5abfeee,50670,sharednc
14459,Adranos Energetics,,1 - 10,2.42,3,1.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Lafayette,United States,US-Central,,Midwest,,"Cox, Archibald",Indiana,fbdb4430b8504ff0ba41cab19e02373e,47906,adranos-energetics
14460,Yields.io,,11 - 50,1.54472,2,1.491076,venture_unknown,Late Stage Venture,2.0,,crunchbase,Brussels,Belgium,WEM,,,Pamica NV;Volta Ventures,,Brussels Hoofdstedelijk Gewest,6a5fea0209084bfbb7e5c4fafb718cbd,1000,yields-io
14461,New Flow Technology,,,18.0,1,18.0,venture_a,Early Stage Venture,3.0,,crunchbase,Beijing,China,Greater China,,,360 Capital Partners;SBCVC;PICC Capital Investment Management,,Beijing,4e18408a1f554722aa98245e29eab89c,,new-flow-technology
14462,RootCloud,,,72.193826,2,72.193826,venture_b,Early Stage Venture,6.0,,crunchbase,Beijing,China,Greater China,"['根云', '树根互联']",,Huaxu Capital;Rising Investments;Galaxy Holding Group;Hejun Capital;Matrix Partners China;ZWC Partners,,Beijing,f0f1cfb53ce14a8fb33f5a10ea902d6e,,rootcloud
14463,Xiaojingtouxi,,,15.0,1,15.0,venture_a,Early Stage Venture,1.0,,crunchbase,Beijing,China,Greater China,,,Goldman Sachs,,Beijing,a7f717ff30034f34a6b6d530c312cd01,,xiaojingtouxi
14464,Eyewa,,11 - 50,8.75,5,7.5,venture_a,Early Stage Venture,5.0,,crunchbase,Dubai,United Arab Emirates,MENA,,,GS Shop;Faith Capital;500 Startups;Equitrust;Wamda Capital,,Dubai,9c21715adb114d96ba0d104df6572c0d,,eyewa
14465,Tekkredi,,1 - 10,0.985,1,0.985,venture_a,Early Stage Venture,1.0,,crunchbase,Istanbul,Turkey,CESA,,,Diffusion Capital Partners,,Istanbul,c2b4d370044a4abd986557fe6f08e3a5,,tekkredi
14466,Osler Diagnostics,,11 - 50,45.511429,3,38.261987,venture_a,Early Stage Venture,,,crunchbase,Oxford,United Kingdom,UK&I,['Osler'],,,,Oxfordshire,b07ba683d66041fc81d36236bfd81081,,osler-diagnostics
14467,Zencargo,,11 - 50,24.0,3,20.0,venture_a,Early Stage Venture,7.0,,crunchbase,London,United Kingdom,UK&I,"['Worldwide Freight Logistics', 'Worldwide Freight']",,LocalGlobe;Pentland Ventures;Picus Capital;Samos;HV Holtzbrinck Ventures;MPGI,"Stafford, Tom",England,a3af3febc1bb40128f42f2a3c78979f8,WC1B 4JP,zencargo
14468,SportsFix,,11 - 50,1.0,1,1.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Kuala Lumpur,Malaysia,Asean,"['digital stadium', 'iflix of sports']",,Mayfair 101,,Kuala Lumpur,139424ad01884bb5a6a63d835b317dc8,46350,sportsfix-7dc8
14469,Buser,,1 - 10,0.0,3,0.0,venture_b,Early Stage Venture,2.0,,crunchbase,São Paulo,Brazil,Latam South,['Buser Brasil'],,SoftBank;Grupo Globo,,Sao Paulo,c1129c4c71514346886528ffd9fbc5af,04532-060,buser
14470,Geltor,,11 - 50,22.95,3,18.2,venture_a,Early Stage Venture,4.0,,crunchbase,San Leandro,United States,,,,Cultivian Sandbox Ventures;Starlight Ventures;SOSV;IndieBio,,California,31a7ce65d62b42b6a26de17f2eda73a7,,geltor
14471,Entertainment Data Oracle (EDO),,11 - 50,12.0,1,12.0,venture_a,Early Stage Venture,1.0,,crunchbase,Los Angeles,United States,,,,Breyer Capital,,California,1580406ce7914d3aaa817d447567b11b,,entertainment-data-oracle
14472,SAFETRIP,,51 - 100,2.25,4,0.0,venture_c,Late Stage Venture,,,crunchbase,Atlanta,United States,US-Central,"['SAFETRIP', 'SAFETRIP Ventures']","Southeast (Alabama, Carolinas, Georgia, Tennessee)",,,Georgia,253996bd0b144f7390c4e0df384f4280,30308,safetrip-inc
14473,Upchain,,51 - 100,7.4,1,7.4,venture_a,Early Stage Venture,3.0,,crunchbase,Toronto,Canada,Canada,,,First Ascent Ventures;Toronto Innovation Acceleration Partners;BDC Venture Capital,,Ontario,317d20b27e664fab82790e69824738a7,M4W 3H1,upchain
14474,Tueetor Pte Ltd,,11 - 50,1.48,1,1.48,venture_unknown,Late Stage Venture,1.0,,crunchbase,Singapore,Singapore,Asean,['Learner-Trainer Matching Platform'],,iGroup (Asia Pacific) Ltd,,Central Region,948f88c2a95e4e10821621380136da62,409051,tueetor-pte-ltd
14475,DataCloud,,11 - 50,13.3,3,4.0,venture_a,Early Stage Venture,2.0,,crunchbase,Seattle,United States,US-West,,Pacific Northwest,Apeture Group;Orica Mining Services,,Washington,0e4a53b299644aa1a94a0b1f24fbd9e1, 98104,datacloud
14476,ClearLine MD,,11 - 50,5.5,1,5.5,venture_unknown,Late Stage Venture,1.0,,crunchbase,Woburn,United States,,,,Rosse Enterprises,,Massachusetts,a1c9325ebabb4e28b644984517fc7873,,clearline-md
14477,Paytm Money,,11 - 50,10.9,3,5.6,venture_unknown,Late Stage Venture,1.0,,crunchbase,Bangalore,India,India,['Paytm Money'],,One97,,Karnataka,48c0415528eb458ebdb5613e9f130609,,paytm-money
14478,Zhangmen,,1001 - 5000,502.277273,6,350.0,venture_e,Late Stage Venture,2.0,,crunchbase,Shanghai,China,Greater China,"['掌门', '上海掌小门教育科技有限公司', 'Shanghai Zhangxiaomen Jiaoyu Keji Youxian Gongsi', 'Zhangxiaomen']",,CICC Alpha;CMC Capital Group,,Shanghai,ce2c7108eb694c7685bea65dd115d4c9,200000,zhangmen
14479,APM Holdings,,,1.04,4,0.2912,venture_unknown,Late Stage Venture,,,crunchbase,Indianapolis,United States,US-Central,,Midwest,,,Indiana,d3f37bd0980149d5b6f1b9151fba9c51,46278,apm-holdings
14480,Teamtailor,,11 - 50,5.2,1,5.2,venture_unknown,Late Stage Venture,1.0,,crunchbase,Stockholm,Sweden,Nordics,,,Sprints Capital,,Stockholms Lan,3c3880155e10417b8bf1d72e96f5567d,,teamtailor
14481,Rockley Photonics,,101 - 250,92.0,3,52.0,venture_e,Late Stage Venture,1.0,,crunchbase,Pasadena,United States,,,,Morningside Venture Investments,,California,b9217976085b448e9d5c12b3cd781898,CA 91101,rockley-photonics
14482,RallyUp.com,,11 - 50,1.35,1,1.35,venture_unknown,Late Stage Venture,,,crunchbase,Tucson,United States,US-West,['RallyUp'],Mountain Desert,,,Arizona,b12b0712bf504bd28d34a7b9d2b1825d,85710,rallyup
14483,Telepathy Labs,,,7.0180479999999985,3,3.002705,venture_unknown,Late Stage Venture,,,crunchbase,Tampa,United States,US-Central,['TL'],Florida,,,Florida,9f64c4b6c7f84881a27108a8d472ff57,33607,telepathy-labs
14484,Black Fish,,251 - 500,195.0,2,50.0,venture_a,Early Stage Venture,8.0,,crunchbase,Nanjing,China,Greater China,"['小黑鱼', 'Xiao Heiyu', '小黑鱼科技有限公司']",,Rakuten Capital;AlphaX Partners;Morningside Venture Capital;JAFCO Asia;Gobi Partners;Fullshare Group;China Growth Capital | CGC;Lightspeed China Partners,,Jiangsu,56bbdb763e3344948fabfffab9435868,,black-fish
14485,Shequ580,,,0.0,1,0.0,venture_a,Early Stage Venture,3.0,,crunchbase,Guangzhou,China,Greater China,,,Yongxi Capital;GF Xinde Investment Management;Tasly Holding Group,,Guangdong,239a2afc366849618d01d97d3de686f8,,shequ580
14486,Gifto,,,1.0,3,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Beijing,China,Greater China,"['Gifto', '虚拟礼物区块链新平台', 'https://www.gifto.io/']",,BlockVC,,Beijing,1fdd4b84b0404ced9ed98126e60427b7,100020,gifto
14487,GCSA,,,1.750934,1,1.750934,venture_unknown,Late Stage Venture,,,crunchbase,New York,United States,US-East,,New York,,,New York,41d52ddc1c794342b07c9a6e82a37377,10017,gcsa
14488,Surestar,,,15.0,1,15.0,venture_a,Early Stage Venture,2.0,,crunchbase,Beijing,China,Greater China,,,V Fund Management;StarVC,,Beijing,4bf4bfdbf7c14f5aaab2a63ec118f9c9,,surestar
14489,Gedea Biotech,,,1.388274,3,1.306406,venture_unknown,Late Stage Venture,2.0,,crunchbase,Lund,Sweden,Nordics,,,Porte Monnaie;Almi Invest,,Skane Lan,a380fd7727e14b30a8d32b82bf46a696,,gedea-biotech
14490,PMCAFF,,,11.0,1,11.0,venture_a,Early Stage Venture,2.0,,crunchbase,Xicheng,China,Greater China,,,AlphaX Partners;Yi Capital,,Hebei,a53d47a8e30d40a4be05e8230420a940,,pmcaff
14491,Scry.info,,51 - 100,1.0,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Singapore,Singapore,Asean,['区块链可量化数据交易平台'],,BlockVC,,Central Region,ac62d34a19b84c5b8bb18cb30566f330,,scry-info
14492,DFFRNT Media,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,2.0,,crunchbase,Utrecht,Netherlands,WEM,,,TCC Global;Talpa Network,,Utrecht,2a09fb9256be46a4932f06851f621eb8,,dffrnt-media
14493,Pandat Finance,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Paris,France,WEM,,,Isai,,Ile-de-France,85a5c2bbc3834fbbad5172d83a633c11,75003,pandat-finance
14494,Cannamedical Pharma,,11 - 50,17.172256,1,17.172256,venture_a,Early Stage Venture,1.0,,crunchbase,Köln,Germany,GSA,,,Orkila Capital,,Nordrhein-Westfalen,08af08ae7132470fa3c8cc0a527314a2,50670,cannamedical
14495,GetAccept,,101 - 250,8.72,3,7.0,venture_a,Early Stage Venture,4.0,,crunchbase,San Francisco,United States,US-West,,Northern California,BootstrapLabs;DN Capital;Y Combinator,"Sterky, Peter",California,b38a0368559b4f6c8e2b3587f0d12572,94103,getaccept
14496,Anorak Technologies,,11 - 50,12.101063,2,6.507502,venture_a,Early Stage Venture,1.0,,crunchbase,London,United Kingdom,UK&I,['Anorak'],,Kamet,,England,75e4838da5854539a401baa0ed04d600,N1 8XB,anorak-technologies
14497,Internet of Services,,11 - 50,40.0,4,0.0,venture_a,Early Stage Venture,2.0,,crunchbase,Singapore,Singapore,Asean,['IOST'],,Matrix Partners China;ZhenFund,,Central Region,038589d6cc604869a4885640d52136f6,,internet-of-services
14498,Pacific Springboard,,,1.7,1,1.7,venture_unknown,Late Stage Venture,,,crunchbase,Austin,United States,US-West,,Central Texas,,,Texas,3f027157c9764e648cb3f695df1dbd55,78701,pacific-springboard
14499,DMOS Collective,,,1.10498,1,1.10498,venture_a,Early Stage Venture,1.0,,crunchbase,Jackson,United States,US-West,,"Utah Region (Utah, Idaho and Wyoming)",Astia Angels,,Wyoming,2b202a040a54484db6223b0cbd5551b8,83001,dmos-collective
14500,Area9 Lyceum,,51 - 100,30.0,1,30.0,venture_a,Early Stage Venture,3.0,,crunchbase,Chestnut Hill,United States,US-East,,New England,Vaekstfonden;Valia Ventures;Vaekstfonden,,Massachusetts,b424e57af7ab49e5ab63ffb0d666efd0,02467,area9-lyceum
14501,Walker Precision Engineering,,51 - 100,8.154799,2,2.75,venture_unknown,Late Stage Venture,1.0,,crunchbase,Glasgow,United Kingdom,UK&I,,,Business Growth Fund,,Glasgow City,7de1a717804d4d07aa207ccb8d911706,,walker-precision-engineering
14502,Akiva Superfoods,,,2.0,3,2.0,venture_a,Early Stage Venture,5.0,,crunchbase,Gurgaon,India,India,['KivaShots'],,Alkemi Venture Partners,"kapoor, Rohit;Mehta, Rajit;Garg, Mohit;Chaddah, Pankaj",Haryana,6eb3b038937145f0a17cb62e0ff83d39,,kivashots
14503,4Front,,11 - 50,50.4,3,31.0,venture_unknown,Late Stage Venture,4.0,,crunchbase,Phoenix,United States,,['4Front Holdings'],,"Cormark Securities Inc.;Bayfront Capital Partners, Ltd.;INFOR Financial Inc.;Eight Capital",,Arizona,d4eb26067b284945ab9190e625a2c75b,,4front-holdings
14504,Serenus.AI,,11 - 50,3.2,3,1.3,venture_unknown,Late Stage Venture,2.0,,crunchbase,Tel Aviv,Israel,Israel,['MEDecide'],,Madanes Insurance Agency;Firstime Venture Capital,,Tel Aviv,c3c963637bcd4fd5a884c0ffb619b160,91092,medecide
