Unnamed: 0,CompanyName,RevenueRangeUSDm,NumberOfEmployees,TotalFundRaisedUSDm,NumberOfFundingRounds,CurrentValuationUSDm,RoundType,FundingStatus,NumberOfInvestors,GlobalTrafficRank,Source,City,Country,Area,AlsoKnownAs,EoYArea,InvestorsOrganization,InvestorsPerson,State,UID,ZipCode,permalink
10354,Brandquad,,,3.3825230000000004,4,3.125,venture_a,Early Stage Venture,2.0,,crunchbase,Lille,France,WEM,,,Internet Initiatives Development Fund (IIDF),"Mitroshin, Anatoly",Nord-Pas-de-Calais,f011de00356e2ef9b4d40ec25dc7c2d5,,brandquad-ru
10355,DataMatrix,,101 - 250,2.439744,1,2.439744,venture_a,Early Stage Venture,2.0,,crunchbase,Saint Petersburg,Russian Federation,CESA,,,Internet Initiatives Development Fund (IIDF);Primer Capital,,Saint Petersburg City,659a92cfe8e33e5c34eb86eddd505632,191014,datamatrix
10356,Rippling,,51 - 100,52.0,5,270.0,venture_a,Early Stage Venture,5.0,,crunchbase,San Francisco,United States,US-West,,Northern California,NJF Capital;Threshold;Initialized Capital;Y Combinator;Kleiner Perkins,,California,e22cde2feb8d7dda934c557593f7bed7,94110,rippling
10357,EvidenceCare,,11 - 50,9.3,3,7.3,venture_b,Early Stage Venture,1.0,,crunchbase,Nashville,United States,US-Central,,"Southeast (Alabama, Carolinas, Georgia, Tennessee)",Jumpstart Capital,,Tennessee,56578579751c4cf500a62fb377e98634,37067,evidencecare
10358,Launcher.Solutions,,1 - 10,5.0,1,5.0,venture_a,Early Stage Venture,1.0,,crunchbase,Jacksonville,United States,US-Central,,Florida,Lucor Holdings,,Florida,773a31b744f741ed31b4c59b3e482a9a,32256,launcher-solutions
10359,FeedStock Ltd,,11 - 50,5.436585,3,3.250126,venture_unknown,Late Stage Venture,1.0,,crunchbase,London,United Kingdom,UK&I,,,Praetura Ventures,,England,3d1fc2612d9067b312e51753da77470d,WC2E 9DJ,feedstock
10360,BFG Group,,,2.039959,1,2.039959,venture_a,Early Stage Venture,1.0,,crunchbase,Kabul,Afghanistan,MENA,['Belfingroup Agile IMBI'],,Internet Initiatives Development Fund (IIDF),,Kabol,e3caedd623195f55f20430a0bb6858f1,,belfingroup-agile-imbi
10361,Kalderos,,1 - 10,7.0,1,7.0,venture_a,Early Stage Venture,1.0,,crunchbase,Chicago,United States,US-Central,,Midwest,Mercato Partners,,Illinois,f8ba5eea47dad241b9faa50dfba52b80,60604,kalderos
10362,Deep 6 AI,,11 - 50,17.0,2,50.0,venture_a,Early Stage Venture,1.0,,crunchbase,Pasadena,United States,US-West,,Greater Los Angeles,Point72 Ventures,,California,91a0b2ac35b8b56e0333a9ed746d8767,91106,deep-6-ai
10363,SV Insight,,11 - 50,2.940028,2,1.493764,venture_a,Early Stage Venture,2.0,,crunchbase,San Mateo,United States,US-West,"['SVInsight, SV Insight Research, SV Insight Media', 'Blockchain Connect Conference']",Northern California,Pengle Capital;Yuanjian Qianyan Capital,,California,c8387a22fda39437e2ffa30002f01fac,94402,sv-insight
10364,Cogoport,,251 - 500,6.95,4,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Mumbai,India,India,['Cogoport'],,InnoVen Capital,,Maharashtra,db903d65d13d2708d0cc781beba1c1ea,400093,cogoport
10365,Medial EarlySign,,11 - 50,50.0,2,30.0,venture_b,Early Stage Venture,4.0,,crunchbase,Hod Hasharon,Israel,Israel,,,aMoon Fund;Horizons Ventures,"Kalkstein, Nir;Nacht, Marius",HaMerkaz,54f41983dfdc0d9cab35cf75b7d4e0cc,4527703,medial-earlysign
10366,Ocrolus,,11 - 50,33.5,4,24.0,venture_b,Early Stage Venture,8.0,,crunchbase,New York,United States,US-East,,New York,RiverPark Ventures;QED Investors;Laconia;ValueStream Ventures;Stage 2 Capital;FinTech Collective;Oak HC/FT;Bullpen Capital,,New York,a339a37c70ac74024facd65b580c7c23,10005,ocrolus
10367,Lime,,501 - 1000,765.0,7,2400.0,venture_d,Late Stage Venture,9.0,,crunchbase,San Francisco,United States,,['LimeBike'],,Bain Capital Ventures;GGV Capital;Fidelity Ventures;GR Capital;GV;IVP (Institutional Venture Partners);Andreessen Horowitz;Manhattan Venture Partners,"Jarrosson, Gabriel",California,ff9936d84d83cb800196809aa51a0e41,,limebike
10368,Vasayo,,1 - 10,2.3,1,2.3,venture_unknown,Late Stage Venture,,,crunchbase,Lehi,United States,US-West,,"Utah Region (Utah, Idaho and Wyoming)",,,Utah,0f80c9a26460207d01426a1b8e0f491d,84043,vasayo
10369,Vade Secure,,101 - 250,91.021664,2,79.06147299999998,venture_a,Early Stage Venture,2.0,,crunchbase,Hem,France,WEM,,,General Catalyst,"Dietrich, Stephan",Picardie,87a00d079bb08b931297c5711f8f4a6d,59510,vade-secure
10370,Diamond,,,2.0,1,2.0,venture_unknown,Late Stage Venture,7.0,,crunchbase,San Mateo,United States,,,,Beehive;Sway Ventures;8VC;PLG Ventures;Cherubic Ventures;Partech;Garage Technology Ventures,,California,a6452dc429c24788211e2f718a71f46d,,diamond-2
10371,Africa Logistic Properties,,11 - 50,52.0,2,4.0,venture_unknown,Late Stage Venture,2.0,,crunchbase,Nairobi,Kenya,Africa,,,Maris Capital;DOB Equity,,Nairobi Area,bc3ad5034ba62321e44b0300c442cbb0,,africa-logistic-properties
10372,EyeSouth Partners,,,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Atlanta,United States,US-Central,,"Southeast (Alabama, Carolinas, Georgia, Tennessee)",Shore Capital Partners,,Georgia,296e5f536bee7e2d45c4648cdeb07cab,30342,eyesouth-partners
10373,Pawoon,,101 - 250,0.0,2,0.0,venture_a,Early Stage Venture,2.0,,crunchbase,Jakarta,Indonesia,Asean,,,Mountain Partners;Kejora Ventures,,Jakarta Raya,8c0ea7be0766ca286d582e36abe1f6ce,12950,pawoon
10374,Plantix,,11 - 50,13.896547,4,7.303228,venture_a,Early Stage Venture,4.0,,crunchbase,Berlin,Germany,GSA,,,RTP Global;Index Ventures;Atlantic Labs;Piton Capital,,Berlin,973e083237ba009af464e8d468d3c546,10435,peat
10375,Racefox,,11 - 50,5.2973940000000015,3,1.55533,venture_unknown,Late Stage Venture,1.0,,crunchbase,Stockholm,Sweden,Nordics,,,Spintop Ventures,,Stockholms Lan,a428001d3c01f1ae6c77782862283caa,114 28,racefox
10376,Evolute Group AG,,,16.088743,2,9.891696,venture_b,Early Stage Venture,2.0,,crunchbase,Zürich,Switzerland,GSA,,,,"Wietisbach, Urs;Ospel, Marcel",Zurich,65a1ac58fa8b099df5c18ea0cbfcd6b7,8045,evolute-group-ag
10377,Botkeeper,,101 - 250,22.5,2,18.0,venture_a,Early Stage Venture,2.0,,crunchbase,Boston,United States,US-East,,New England,Gradient Ventures;Greycroft,,Massachusetts,b495263b3fefd76c6c205ba6699ed2d9,02111,botkeeper
10378,"Huddle, Inc.",,11 - 50,11.0,1,11.0,venture_unknown,Late Stage Venture,,,crunchbase,Alpharetta,United States,US-Central,,"Southeast (Alabama, Carolinas, Georgia, Tennessee)",,,Georgia,e745c658a90c6279adc02c1278a2750f,30005,huddle-inc
10379,Hypefactors,,11 - 50,1.551952,1,1.551952,venture_unknown,Late Stage Venture,,,crunchbase,Copenhagen,Denmark,Nordics,,,,,Hovedstaden,9faba9da360f97d1bfd02d0345e2bc9c,1306,hypefactors
10380,farMart,,1 - 10,0.0,3,0.0,venture_a,Early Stage Venture,1.0,,crunchbase,Gurgaon,India,India,,,500 Startups,,Haryana,c30e2e2c2873ef6fc5f1a2874f20f66f,,farmart
10381,Izyshop,,1 - 10,0.3,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Maputo,Mozambique,Africa,,,DHD Holding,,Maputo,46d3dc356cebfbfd9c329a34cdc7e074,3528A,izyshop
10382,RenalGuard Solutions,,11 - 50,21.5,2,7.0,venture_b,Early Stage Venture,3.0,,crunchbase,Milford,United States,US-East,,New England,Exigent Capital;Genesis Capital;Abiomed,,Massachusetts,fbf49c79e56110029ca121deb58d1e09,01757,renalguard-solutions
10383,Hoo-Kong,,11 - 50,0.0,2,0.0,venture_a,Early Stage Venture,,,crunchbase,New York,United States,,,,,,New York,e636646159d143cff4bbfb6c7314bca1,,hoo-kong
10384,Blue Innovation Co.,,,2.174257,3,0.0,venture_unknown,Late Stage Venture,2.0,,crunchbase,Nishiki,Japan,Japan,,,UKC Holdings;Japan Post Capital,,Niigata,2fc93037f6975da37893d1eeab838abd,,blue-innovation-co
10385,University Fancards,,1 - 10,4.0,2,2.5,venture_unknown,Late Stage Venture,,,crunchbase,Birmingham,United States,US-Central,,"Southeast (Alabama, Carolinas, Georgia, Tennessee)",,,Alabama,f100afabd0571a0da1f849e37798bc41,35226,university-fancards
10386,Aveanna Healthcare,,10001 - 1000000,75.0,1,75.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Atlanta,United States,,,,Penfund,,Georgia,832b9aa40e7dce0c7747d2581b1a7124,,aveanna-healthcare
10387,NitiNotes,,1 - 10,6.699999000000001,3,0.0,venture_a,Early Stage Venture,1.0,,crunchbase,Tel Aviv,Israel,Israel,,,TechWald Holding S.p.A.,,Tel Aviv,0572d9e1445f540c011170602258bc65,,nitiniotes
10388,Audioburst,,11 - 50,24.4,4,3.1,venture_a,Early Stage Venture,1.0,,crunchbase,Tel Aviv,Israel,Israel,,,Nippon Broadcasting System,,Tel Aviv,20cde903a2d8ccd0e0ab076cae42c02b,,audioburst
10389,ROAM,,11 - 50,12.0,2,12.0,venture_a,Early Stage Venture,8.0,,crunchbase,San Francisco,United States,US-West,['Roam Robotics'],Northern California,Yamaha Motor Ventures & Laboratory Silicon Valley;Menlo Ventures;Heuristic Capital;Venture Investment Associates;Spero Ventures;Valor Equity Partners;Boost VC;R7 Partners,,California,311a9f349be46120c0b985e6b5b17ae8,94110,roam-robotics
10390,MultiX,,11 - 50,7.107225,2,3.761625,venture_unknown,Late Stage Venture,3.0,,crunchbase,Moirans,France,WEM,,,Omnes Capital;H3C Technologies;KREAXI,,Rhone-Alpes,99f0a334570bcae1efc3d4f09b7babe7,92200,multix
10391,Sensyn Robotics,,,10.862399,2,10.862399,venture_unknown,Late Stage Venture,4.0,,crunchbase,Tokyo,Japan,Japan,['V-Cube Robotics'],,Drone Fund;Globis Capital Partners;Eight Roads Ventures;ITOCHU Technology Ventures,,Tokyo,d361fd73ab8e227d13d526864ea4b988,150-0002,v-cube-robotics
10392,Flatfair,,51 - 100,13.234349,3,11.0,venture_a,Early Stage Venture,6.0,,crunchbase,London,United Kingdom,UK&I,,,Revolt Ventures;Index Ventures;Adevinta Ventures,"Hinrikus, Taavet;Marsh, Greg;Helsby, Jeremy",England,4f2c05bddd0758cad994db063f5d8231,WC2B 4HN,flatfair
10393,ID R&D,,,5.7,2,5.7,venture_a,Early Stage Venture,2.0,,crunchbase,New York,United States,US-East,,New York,GSR Ventures;Gagarin Capital Partners,,New York,061362f8520f0fc555ca747c59262446,10018,id-r-d
10394,Bnext,,51 - 100,30.617987,6,25.0,venture_a,Early Stage Venture,9.0,,crunchbase,Madrid,Spain,Mediterranean,,,ENERN Investments;VARIV Capital;Speedinvest;Conexo Ventures;USM Holdings;Redalpine;Founders Future;S7V;DN Capital,,Madrid,b7f25f78d55d380eb1521f2b78c02f10,,bnext
10395,Tervene,,51 - 100,1.901382,1,20.915204,venture_a,Early Stage Venture,,,crunchbase,Montréal,Canada,Canada,,,,,Quebec,8846160f1ef6f40e3cf31bf42aefd527,,tervene
10396,Gowild,,,37.000781,3,21.601382,venture_a,Early Stage Venture,3.0,,crunchbase,Shenzhen,China,Greater China,"['狗尾草', ' 深圳琥珀虚颜智能科技有限公司', 'Shenzhen Hupoxuyan Zhineng keji Youxian Gongsi']",,Famous City Development Venture Capital;Ecovacs;Qianhai Yuzhou Fund,,Guangdong,387cc4883cb05c6cd19709cfc45dd112,1307-09,gowild
10397,Passendo,,11 - 50,0.6086090000000001,4,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Copenhagen,Denmark,Nordics,['Passendo programmatic email platform '],,InQvation,,Hovedstaden,093d019fd8b0edce871f4418bf26f423,1253,passendo
10398,AeroGuest,,,0.5071319999999999,1,0.5071319999999999,venture_unknown,Late Stage Venture,2.0,,crunchbase,Aarhus,Denmark,Nordics,,,,"Ritto, Michael;Linde, Jesper",Midtjylland,e4ab1e58385a6aae20ed1010f374c06b,8000,aero-guest
10399,Esportal,,,1.677523,1,1.677523,venture_unknown,Late Stage Venture,,,crunchbase,Stockholm,Sweden,Nordics,,,,,Stockholms Lan,28986add34a7c4af3d4856e91e090ba5,,esportal
10400,Lanbyte,,11 - 50,1.134586,1,1.134586,venture_unknown,Late Stage Venture,2.0,,crunchbase,Stockholm,Sweden,Nordics,,,NFT Ventures;Collector Ventures,,Stockholms Lan,22aa1acbbffc2a1832d57ba48808567c,,lanbyte
10401,WhyWaste,,,1.005157,2,1.005157,venture_unknown,Late Stage Venture,2.0,,crunchbase,Stockholm,Sweden,Nordics,,,Norrsken Foundation,"Hielte, Fabian",Stockholms Lan,1963dd420d53eb11b6097797706ab8a4,118 46,whywaste
10402,Goji Investments,,11 - 50,0.0,1,0.0,venture_a,Early Stage Venture,2.0,,crunchbase,London,United Kingdom,UK&I,,,AXA Venture Partners;Anthemis Group,,England,2bc59a4fcdf3491ea3a59895f1ac36bf,EC1N 2SW,goji-holdings
10403,Lightyear,,101 - 250,31.158207,4,6.040873,venture_a,Early Stage Venture,,,crunchbase,Helmond,Netherlands,WEM,,,,,Noord-Brabant,6233d6a5ba43a38b0b6b13c48a95fa73,,lightyear
10404,LipoCoat,,11 - 50,3.332139,4,10.022328,venture_a,Early Stage Venture,,,crunchbase,Enschede,Netherlands,WEM,,,,,Overijssel,cd7cbb864b90f1a49359789066a56b9f,7521AG,lipocoat-bv
10405,Sono Motors,,101 - 250,71.892834,4,5.0,venture_unknown,Late Stage Venture,,,crunchbase,Munich,Germany,GSA,,,,,Bayern,f76fed7693737dae7e644b587313b38f,80935,sono-motors
10406,Starting 11,,1 - 10,5.3,2,5.0,venture_a,Early Stage Venture,1.0,,crunchbase,Minneapolis,United States,US-Central,,Heartland,Brand Capital,,Minnesota,98dfcc6ddb3496445487344d6161ce63,55410,starting-11
10407,Smart Robotics,,1 - 10,0.0,3,0.0,venture_b,Early Stage Venture,2.0,,crunchbase,Best,Netherlands,WEM,,,Innovation Industries;Mirai Creation Fund,,Noord-Brabant,06042d0d30a59e64664ab12d4f4db543,5684,smart-robotics
10408,SuitX,,1 - 10,0.0,1,0.0,venture_b,Early Stage Venture,1.0,,crunchbase,Emeryville,United States,,,,Wistron Corporation,,California,139abb562358125ec86d0b0588e6cc43,,suitx
10409,H3 Dynamics Holdings,,11 - 50,14.250020999999998,5,0.300021,venture_b,Early Stage Venture,2.0,,crunchbase,Singapore,Singapore,Asean,"['H3 Dynamics, H3 Zoom, HES Energy Systems']",,Spring SEEDS Capital;AOI Holdings,,Central Region,fd7a14afaa4bcaf52f31828ed6c585d1,637143,h3-dynamics
10410,Chezhibao,,,356.96529,6,125.232855,venture_d,Late Stage Venture,4.0,,crunchbase,Nanjing,China,Greater China,"['Mychebao', '车置宝', '江苏车置宝信息科技股份有限公司']",,Gobi Partners;Addor Capital;Green Harbor Investment;PAG,,Jiangsu,3a842716364434293572d75665a7ca84,,chezhibao
10411,Wingcopter,,11 - 50,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Darmstadt,Germany,GSA,,,Corecam Family Office,,Hessen,fa38d1ffbec527a87efd2ff669d71df8,64295,wingcopter
10412,Cherry Home,,11 - 50,6.94,4,5.2,venture_a,Early Stage Venture,2.0,,crunchbase,Palo Alto,United States,,"['Cherry', 'Cherry Home']",,AltaIR Capital;GSR Ventures,,California,741e3e2317509c271ce6e54b035ff488,,cherry-labs
10413,Immersive Labs,,51 - 100,48.018244,3,40.0,venture_b,Early Stage Venture,2.0,,crunchbase,Bristol,United Kingdom,UK&I,['Immersive'],,Summit Partners;Goldman Sachs,,"Bristol, City of",a382d43f3d907512dd3d3e60eed2224e,BS1 6AA,immersive-labs-2
10414,Geek+,,251 - 500,389.441286,5,150.0,venture_c,Late Stage Venture,3.0,,crunchbase,Beijing,China,Greater China,['Geek Plus'],,Warburg Pincus;GGV Capital;D1 Capital Partners,,Beijing,d50879f36dd2a21ee0ca88d7f404458b,100012,geek
10415,Actiview,,101 - 250,10.0,1,10.0,venture_a,Early Stage Venture,1.0,,crunchbase,Petah Tiqva,Israel,Israel,,,Teddy Sagi Group,,HaMerkaz,bf0b64577939103909280c47f4a111bc,,actiview
10416,Solvionic,,,4.444909,1,4.444909,venture_unknown,Late Stage Venture,2.0,,crunchbase,Toulouse,France,WEM,,,IRDI SORIDEC Gestion;Omnes Capital,,Midi-Pyrenees,21a3b6e91e2330669c1e62741f91e81d,31036,solvionic
10417,Packhelp,,51 - 100,12.715969,3,10.0,venture_a,Early Stage Venture,5.0,,crunchbase,Warsaw,Poland,CESA,,,Speedinvest;Market One Capital;White Star Capital;PROfounders Capital,"Apostolakis, Apostolos",Mazowieckie,b077fe76fa4b8337578cd41a0a316fe8,01-217,packhelp
10418,Lightpost Digital Inc.,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,4.0,,crunchbase,San Diego,United States,US-West,,Pacific Southwest (Orange County and San Diego),DWP Investments;Canal Partners;Tech Coast Angels,"Armstrong, Patrick",California,ae3242c5f4ffc279d74cdf245807d7df,92108,lightpost-digital-inc
10419,Aetion,,101 - 250,74.6,4,27.0,venture_b,Early Stage Venture,8.0,,crunchbase,New York,United States,US-East,,New York,UCB Pharma;New Enterprise Associates;Amgen Ventures;Lakestar;Horizon Healthcare Services;McKesson Ventures;Sanofi;Flare Capital Partners,,New York,aef45b98df97576d06e7ccd439be5f8e,10018,aetion-2
10420,HappyOrNot,,101 - 250,40.226453,3,25.0,venture_b,Early Stage Venture,2.0,,crunchbase,Tampere,Finland,Nordics,,,Verdane;Northzone,,Western Finland,618225a55474ede7ffe3c5aab973de20,,happyornot
10421,YCloset,,101 - 250,70.151961,6,50.0,venture_c,Late Stage Venture,7.0,,crunchbase,Beijing,China,Greater China,"['衣二三', 'Yiersan', '北京衣二三网络科技有限公司']",,Sequoia Capital China;IDG Capital;Zhizhuo Capital;Alibaba Innovation Investment;ZhenFund;GSR Ventures;SBCVC,,Beijing,fc4465861ac674aea3dbe5ef53084c26,,ycloset
10422,Millibatt,,,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Los Angeles,United States,US-West,,Greater Los Angeles,Q Venture Partners,,California,f7efa711e2e99d88a71ff357974a56b0,90095,millibatt
10423,Fabric Technologies,,1 - 10,12.5,4,10.0,venture_a,Early Stage Venture,3.0,,crunchbase,Brooklyn,United States,,['Fabric'],,Bessemer Venture Partners;Silicon Valley Bank;RGAx,,New York,7d2524956a6f7dcd180f8181f821d400,,fabric-insurance-agency
10424,Solugen,,,55.17100000000001,4,32.0,venture_b,Early Stage Venture,5.0,,crunchbase,Houston,United States,US-West,,Gulf Coast Area,Y Combinator;Refactor Capital;Founders Fund;Fifty Years;KdT Ventures,,Texas,af0849e9cddf755811106b0900406945,77081,solugen
10425,Viviota,,11 - 50,0.0,1,0.0,venture_a,Early Stage Venture,2.0,,crunchbase,Austin,United States,US-West,,Central Texas,SpringTime Ventures;Naya Ventures,,Texas,6014a626e57a91ab22f1f4c13520a08f,78701,viviota
10426,The BioCollective,,1 - 10,3.2285,3,1.0285,venture_unknown,Late Stage Venture,,,crunchbase,Centennial,United States,US-West,['TBC'],Mountain Desert,,,Colorado,fcffe9672a07d20cfed85aaf7b40ef70,80112,biocollective
10427,CurlMix,,1 - 10,1.2,2,1.2,venture_unknown,Late Stage Venture,,,crunchbase,Chicago,United States,,,,,,Illinois,a86aae0073ca6fdd7d9ef48d8611de96,,curlmix
10428,BC Platforms,,11 - 50,25.0,2,15.0,venture_c,Late Stage Venture,3.0,,crunchbase,Basel,Switzerland,GSA,,,Debiopharm Innovation Fund;IQVIA;Tesi,,Basel-Stadt,83ad2ba88a7bb5f3b4ab70f47fa0af56,4051,bc-platforms
10429,Keeward,,51 - 100,0.0,1,0.0,venture_b,Early Stage Venture,2.0,,crunchbase,Beirut,Lebanon,MENA,,,Endeavor Catalyst;Leap Ventures,,Beyrouth,92cbf1a8d9636c9fbd09f568be611fe0,,keeward
10430,Parker Dewey,,11 - 50,0.72,3,0.72,venture_unknown,Late Stage Venture,,,crunchbase,Chicago,United States,,,,,,Illinois,a36233b5f18d6bdc8f2f549879659cf2,,parker-dewey
10431,Zently,,1 - 10,1.6,2,1.6,venture_unknown,Late Stage Venture,1.0,,crunchbase,Redwood City,United States,US-West,,Northern California,Montage Ventures,,California,575c1c762e7041be4ef30b066f773412,94063,zently
10432,Confiant,,11 - 50,4.1,2,4.1,venture_a,Early Stage Venture,2.0,,crunchbase,New York,United States,US-East,,New York,River Bay Investments;Rubicon Venture Capital,,New York,65389059fb8dadeea3b30f00250eb649,10003,confiant
10433,Creditas,,501 - 1000,313.95,7,750.0,venture_d,Late Stage Venture,5.0,,crunchbase,São Paulo,Brazil,Latam South,"['BankFacil', 'Creditas Soluções Financeiras']",,Santander InnoVentures;SoftBank;Vostok Emerging Finance;Amadeus Capital Partners;SoftBank Vision Fund,,Sao Paulo,7be5722b6a70afca1baa714aac1e80a8,04570-001,creditas
10434,RevBits,,11 - 50,5.0,2,3.0,venture_a,Early Stage Venture,1.0,,crunchbase,New York,United States,US-East,,New York,,"Celik, Mucteba",New York,49cec8c643133e752c17902b1ca1cb4d,10019,revbits
10435,Homeward,,11 - 50,25.0,2,4.0,venture_unknown,Late Stage Venture,4.0,,crunchbase,Austin,United States,,,,LiveOak Venture Partners;Apartment List,"Lam, Michael;Rubenstein, Ben",Texas,e94a586ebfb3c62d94b088d800780ac1,,homeward
10436,Door.com,,51 - 100,12.4,4,8.8,venture_a,Early Stage Venture,,,crunchbase,Dallas,United States,,"['Door, Inc.']",,,,Texas,f153eb30190f7ed96817c5f5cea47f5e,,door-inc
10437,Upside Biotechnologies,,1 - 10,1.61941,1,1.61941,venture_a,Early Stage Venture,5.0,,crunchbase,Auckland,New Zealand,Oceania,['UpsideBio'],,Ice Angels;New Zealand Venture Investment Fund;University of Auckland Inventors Fund;Cure Kids Ventures;Tuhua Fund,,Auckland,14e22a4d9bf333134f86aac9bb99f6df,1142,upside-biotechnologies
10438,New York Shipping Exchange (NYSHEX),,11 - 50,13.0,2,13.0,venture_a,Early Stage Venture,8.0,,crunchbase,New York,United States,US-East,['NYSHEX'],New York,Blumberg Capital;GE Ventures;Tecton Capital Partners LLC;Goldman Sachs Principal Strategic Investments;Industry Ventures;New York Angels;Tectonic Capital;On Grid Ventures,,New York,e9ddba4377a2221441337da9ff332e78,10004,new-york-shipping-exchange-nyshex
10439,Armory,,11 - 50,42.0,4,28.0,venture_b,Early Stage Venture,4.0,,crunchbase,San Mateo,United States,,,,Bain Capital Ventures;Crosslink Capital;Javelin Venture Partners;Insight Partners,,California,0424ff40be277b50e329e1864400383d,,armory
10440,Campfire,,11 - 50,24.0,2,18.0,venture_a,Early Stage Venture,4.0,,crunchbase,Hong Kong,Hong Kong,Greater China,"['Campfire', 'Campfire Coworking', 'Campfire Collaborative Spaces']",,Sa Sa International Holdings;Rykadan Capital;Kwai Hung Group;Potent Assets,,Hong Kong Island,99eae00699b2bfadfebf42c51f45a409,00852,campfire-collaborative-spaces
10441,ApplySquare,,51 - 100,6.7,2,5.0,venture_a,Early Stage Venture,,,crunchbase,Beijing,China,Greater China,,,,,Beijing,2cfa92c7cf5346f4912008d7c7f035a5,100084,applysquare
10442,Copprint,,1 - 10,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Jerusalem,Israel,Israel,,,Henkel Ventures,,Yerushalayim,cd466bbc115ce23b1c1ed05295639662,,copprint
10443,Fortem Technologies,,51 - 100,21.870669,2,16.370669,venture_a,Early Stage Venture,6.0,,crunchbase,Pleasant Grove,United States,US-West,,"Utah Region (Utah, Idaho and Wyoming)",Mubadala Capital | Ventures US;New Ground Ventures;Data Collective DCVC;Manifest Investment Partners;Signia Venture Partners;The Boeing Company,,Utah,b747349525b1f819a20d74ac73dfb34d,84062,fortem-technologies
10444,Parts Market,,11 - 50,4.9860000000000015,3,3.286,venture_unknown,Late Stage Venture,,,crunchbase,San Francisco,United States,US-West,['Internet 404 Technologies'],Northern California,,,California,363d58d8b70e05bd934fa6f97243f042,94107,parts-market
10445,AllBright,,11 - 50,30.476541,3,125.709156,venture_c,Late Stage Venture,5.0,,crunchbase,London,United Kingdom,UK&I,,,Cain International,"Smith, Stephanie Daily;Throop, Darren;Leighton, Allan;Mandel, Gail",England,20dbe86d2baaaaead3a98d53dd97bce2,W1T1QL,allbright
10446,Tianyancha,,251 - 500,18.88629,1,18.88629,venture_a,Early Stage Venture,1.0,,crunchbase,Haidian,China,Greater China,"['天眼查', '北京金堤科技有限公司', 'Beijing Jindi Keji Youxian Gongsi']",,National SME Development Fund,,Beijing,d044b533a9ed46f679985c048387997b,,tianyancha
10447,Xiaoyusan,,,14.527915,3,14.527915,venture_b,Early Stage Venture,2.0,,crunchbase,Shenzhen,China,Greater China,"['小雨伞', '小雨伞保险经纪有限公司']",,Tasly Pharmaceutical;Matrix Partners China,,Guangdong,3eb0dbd5116e7bf532c03d809cba312b,,xiaoyusan
10448,Volumatik,,1 - 10,0.748768,2,0.35,venture_unknown,Late Stage Venture,,,crunchbase,Braine-l'alleud,Belgium,WEM,['Volumatik Europe SPRL'],,,,Brabant Wallon,3885a2c7ebd4aa455496d5b9a68ee3e0,1420,volumatik
10449,Learning Equality,,11 - 50,5.0,1,5.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,La Jolla,United States,,,,Google.org,,California,6071eb21921a066e57dec72563e03ae1,PMB 323,learning-equality
10450,Revers.io,,11 - 50,6.427694,3,5.275503,venture_a,Early Stage Venture,4.0,,crunchbase,Paris,France,WEM,"['MonSAV', 'SAV Group', 'Revers.io']",,Fonds Régional de Co-investissement;FaDièse;CapHorn Invest;C3P Capital,,Ile-de-France,4395ce61da5765afc3d7fd2e7ff74e2a,,sav-group
10451,CUBE Team,,11 - 50,1.075878,1,1.075878,venture_a,Early Stage Venture,1.0,,crunchbase,,,,,,South Central Ventures,,,0bbf1a438f8ae19d7142fc9eac5447f6,,cube-risk-management-solutions
10452,pocket.watch,,51 - 100,21.0,2,15.0,venture_b,Early Stage Venture,3.0,,crunchbase,Culver City,United States,,,,Viacom;UTA Ventures;Greycroft’s Tracker Fund,,California,8b9f2ee8a0b9c3c26efcd2321994d117,,pocketwatch-inc
10453,Universe,,1 - 10,7.32,4,4.0,venture_a,Early Stage Venture,8.0,,crunchbase,Brooklyn,United States,,,,Eniac Ventures;BoxGroup;General Catalyst;Y Combinator;Javelin Venture Partners,"Buchheit, Paul;Beryl, Louis;Sagalov, Yuri",New York,9fd8717e2f5ec0c2ccc639ef8944be7b,,universe-2
10454,Transparency Life Sciences,,1 - 10,5.0,1,5.0,venture_a,Early Stage Venture,1.0,,crunchbase,New York,United States,,,,New Ventures III,,New York,a472329f221a580b37596ad8b9691a83,,transparency-life-sciences
10455,Chrono.gg,,11 - 50,8.075,4,5.5,venture_unknown,Late Stage Venture,5.0,,crunchbase,Austin,United States,,['Chrono'],,BLH Venture Partners;S3 Ventures;Courtside Ventures;Pace Capital;Capital Factory,,Texas,ea186b8d540553c20201ff9747147768,,chrono-gg
